strain,tempreture,strain_rate,flow_stress
0.04144719,300,0.003,31.59635452
0.041473248,300,0.003,31.59553118
0.041525367,300,0.003,31.59388451
0.041586175,300,0.003,31.59196339
0.041612237,300,0.003,31.59114006
0.041681739,300,0.003,31.58894449
0.041742557,300,0.003,31.58702338
0.041777312,300,0.003,31.58592559
0.041838136,300,0.003,31.58400448
0.041872894,300,0.003,31.58290669
0.041925033,300,0.003,31.58126002
0.041977175,300,0.003,31.57961335
0.042003247,300,0.003,31.57879001
0.042064085,300,0.003,31.57686889
0.042124926,300,0.003,31.57494778
0.042151002,300,0.003,31.57412444
0.042211849,300,0.003,31.57220332
0.042281392,300,0.003,31.50135243
0.042316166,300,0.003,31.50025704
0.042368328,300,0.003,31.49861395
0.042429188,300,0.003,31.49669701
0.042455272,300,0.003,31.49587546
0.042507442,300,0.003,31.49423237
0.042533528,300,0.003,31.49341082
0.042594398,300,0.003,31.49149388
0.042663968,300,0.003,31.48930309
0.042698755,300,0.003,31.4882077
0.042759634,300,0.003,31.48629076
0.042829216,300,0.003,31.48409997
0.04285531,300,0.003,31.48327842
0.042907501,300,0.003,31.48163533
0.042959694,300,0.003,31.47999224
0.042994492,300,0.003,31.47889685
0.04304669,300,0.003,31.47725376
0.043107591,300,0.003,31.47533681
0.043133692,300,0.003,31.47451527
0.043194599,300,0.003,31.47259833
0.043229404,300,0.003,31.47150293
0.043299018,300,0.003,31.46931215
0.043359935,300,0.003,31.46739521
0.04337734,300,0.003,31.46684751
0.043438261,300,0.003,31.46493057
0.043490482,300,0.003,31.46328748
0.043525298,300,0.003,31.46219208
0.043577524,300,0.003,31.46054899
0.043647162,300,0.003,31.4583582
0.043673278,300,0.003,31.45753666
0.043742923,300,0.003,31.45534587
0.043777747,300,0.003,31.45425047
0.043838693,300,0.003,31.45233353
0.043890935,300,0.003,31.3802415
0.043917057,300,0.003,31.3794218
0.043969303,300,0.003,31.37778239
0.044030261,300,0.003,31.37586974
0.044056386,300,0.003,31.37505003
0.044117349,300,0.003,31.37313739
0.044187025,300,0.003,31.37095151
0.044213155,300,0.003,31.3701318
0.044274127,300,0.003,31.36821916
0.044335103,300,0.003,31.36630651
0.044369948,300,0.003,31.36521357
0.044422218,300,0.003,31.36357416
0.044448353,300,0.003,31.36275445
0.04450934,300,0.003,31.36084181
0.04457033,300,0.003,31.35892916
0.044605183,300,0.003,31.35783622
0.044666179,300,0.003,31.35592357
0.044735894,300,0.003,31.35373769
0.044762038,300,0.003,31.35291798
0.044823044,300,0.003,31.35100534
0.044884053,300,0.003,31.34909269
0.044901485,300,0.003,31.34854622
0.044962499,300,0.003,31.34663358
0.044988649,300,0.003,31.34581387
0.045049669,300,0.003,31.34390122
0.045101974,300,0.003,31.34226181
0.045136846,300,0.003,31.34116887
0.045206593,300,0.003,31.33898299
0.045267626,300,0.003,31.33707034
0.045293784,300,0.003,31.33625064
0.045354822,300,0.003,31.33433799
0.045407143,300,0.003,31.33269858
0.045442025,300,0.003,31.33160564
0.045494351,300,0.003,31.32996623
0.045555402,300,0.003,31.32805358
0.045590289,300,0.003,31.32696064
0.045651345,300,0.003,31.325048
0.045686236,300,0.003,31.32395505
0.045756022,300,0.003,31.32176917
0.045808364,300,0.003,31.32012976
0.045834536,300,0.003,31.31931006
0.045886883,300,0.003,31.31767065
0.045947957,300,0.003,31.315758
0.045974133,300,0.003,31.31493829
0.046035213,300,0.003,31.31302565
0.046096296,300,0.003,31.24081926
0.046131202,300,0.003,31.23972877
0.046192292,300,0.003,31.23782042
0.046253385,300,0.003,31.23591207
0.046279568,300,0.003,31.2350942
0.046340667,300,0.003,31.23318585
0.046366853,300,0.003,31.23236798
0.046419227,300,0.003,31.23073225
0.046480334,300,0.003,31.2288239
0.046515254,300,0.003,31.22773341
0.046576366,300,0.003,31.22582506
0.046646214,300,0.003,31.22364409
0.04668114,300,0.003,31.2225536
0.046742263,300,0.003,31.22064525
0.046794657,300,0.003,31.21900952
0.046829587,300,0.003,31.21791903
0.046881986,300,0.003,31.2162833
0.046908186,300,0.003,31.21546543
0.046969323,300,0.003,31.21355708
0.047030463,300,0.003,31.21164873
0.047056668,300,0.003,31.21083086
0.047117813,300,0.003,31.20892251
0.047178963,300,0.003,31.20701416
0.047213907,300,0.003,31.20592367
0.047275063,300,0.003,31.13380439
0.047327484,300,0.003,31.13217234
0.047353696,300,0.003,31.13135631
0.04741486,300,0.003,31.12945225
0.04746729,300,0.003,31.1278202
0.047502244,300,0.003,31.12673217
0.047572156,300,0.003,31.1245561
0.047598375,300,0.003,31.12374008
0.047668294,300,0.003,31.12156401
0.047729477,300,0.003,31.11965995
0.04776444,300,0.003,31.11857192
0.047816888,300,0.003,31.11693987
0.047869338,300,0.003,31.11530782
0.047895564,300,0.003,31.11449179
0.047956762,300,0.003,31.11258774
0.048009219,300,0.003,31.11095568
0.048044192,300,0.003,31.10986765
0.048105399,300,0.003,31.10796359
0.048140375,300,0.003,31.10687556
0.048201587,300,0.003,31.1049715
0.048262803,300,0.003,31.10306744
0.04828904,300,0.003,31.10225142
0.048341515,300,0.003,31.10061937
0.048402739,300,0.003,31.09871531
0.048428979,300,0.003,31.09789928
0.048490209,300,0.003,31.09599523
0.048560191,300,0.003,31.09381916
0.048595183,300,0.003,31.09273113
0.048656423,300,0.003,31.09082707
0.048717667,300,0.003,31.08892301
0.048743915,300,0.003,31.08810698
0.048796414,300,0.003,31.08647493
0.048831415,300,0.003,31.0853869
0.048883919,300,0.003,31.01365679
0.048945176,300,0.003,31.01175702
0.048971431,300,0.003,31.01094284
0.049032694,300,0.003,31.00904307
0.04909396,300,0.003,31.00714331
0.049128972,300,0.003,31.00605773
0.049190244,300,0.003,31.00415796
0.049251521,300,0.003,31.0022582
0.049277783,300,0.003,31.00144401
0.04933031,300,0.003,30.99981564
0.049391595,300,0.003,30.99791588
0.049417861,300,0.003,30.99710169
0.049479151,300,0.003,30.99520193
0.049514176,300,0.003,30.99411635
0.049584229,300,0.003,30.99194519
0.04964553,300,0.003,30.99004543
0.04968056,300,0.003,30.98895985
0.049733109,300,0.003,30.98733148
0.049794418,300,0.003,30.98543171
0.049820695,300,0.003,30.91647787
0.04987325,300,0.003,30.91485308
0.049934569,300,0.003,30.91295749
0.049960849,300,0.003,30.9121451
0.050022173,300,0.003,30.91024951
0.050057217,300,0.003,30.90916632
0.050118546,300,0.003,30.90727073
0.050188642,300,0.003,30.90510435
0.050214929,300,0.003,30.90429195
0.050267505,300,0.003,30.90266716
0.050328847,300,0.003,30.90077158
0.050355138,300,0.003,30.89995918
0.050416486,300,0.003,30.8980636
0.050477837,300,0.003,30.89616801
0.050504132,300,0.003,30.89535562
0.050574255,300,0.003,30.89318923
0.050635616,300,0.003,30.89129364
0.050670681,300,0.003,30.89021045
0.050732048,300,0.003,30.88831486
0.050749583,300,0.003,30.88777327
0.050810955,300,0.003,30.81591457
0.050863562,300,0.003,30.81429346
0.050898635,300,0.003,30.81321272
0.050951248,300,0.003,30.81159161
0.051012632,300,0.003,30.80970032
0.051047711,300,0.003,30.80861958
0.051117871,300,0.003,30.80645811
0.051170495,300,0.003,30.804837
0.051205579,300,0.003,30.80375626
0.051266979,300,0.003,30.80186497
0.051319611,300,0.003,30.80024386
0.051345927,300,0.003,30.7994333
0.051407336,300,0.003,30.79754201
0.051433655,300,0.003,30.79673146
0.051503843,300,0.003,30.79456998
0.051565261,300,0.003,30.79267869
0.051600359,300,0.003,30.79159795
0.051661783,300,0.003,30.78970665
0.051723211,300,0.003,30.78781536
0.051749539,300,0.003,30.78700481
0.051802196,300,0.003,30.7853837
0.051854856,300,0.003,30.71387248
0.051889964,300,0.003,30.71279419
0.051951406,300,0.003,30.71090719
0.051977739,300,0.003,30.71009848
0.052047965,300,0.003,30.70794191
0.052109417,300,0.003,30.70605491
0.052144534,300,0.003,30.70497662
0.052205991,300,0.003,30.70308962
0.052258672,300,0.003,30.7014722
0.052285014,300,0.003,30.70066348
0.052337699,300,0.003,30.69904606
0.052399169,300,0.003,30.69715906
0.052425514,300,0.003,30.69635034
0.052495771,300,0.003,30.69419377
0.052530902,300,0.003,30.69311549
0.052592383,300,0.003,30.69122849
0.052653869,300,0.003,30.68934149
0.052689005,300,0.003,30.68826321
0.052741711,300,0.003,30.68664578
0.052794421,300,0.003,30.68502835
0.052820776,300,0.003,30.68421964
0.052882275,300,0.003,30.68233264
0.052943778,300,0.003,30.68044564
0.052970138,300,0.003,30.67963692
0.053040434,300,0.003,30.67748035
0.053101947,300,0.003,30.60579034
0.05312831,300,0.003,30.60498347
0.053189829,300,0.003,30.60310077
0.053216195,300,0.003,30.60229389
0.053277718,300,0.003,30.60041119
0.053330456,300,0.003,30.59879744
0.053365616,300,0.003,30.59772161
0.053427148,300,0.003,30.5958389
0.053488685,300,0.003,30.5939562
0.05352385,300,0.003,30.59288037
0.053594185,300,0.003,30.52096005
0.053655732,300,0.003,30.51908163
0.05368211,300,0.003,30.5182766
0.053734869,300,0.003,30.51666653
0.053787631,300,0.003,30.51505647
0.053814013,300,0.003,30.51425143
0.053875573,300,0.003,30.51237302
0.053901957,300,0.003,30.51156799
0.053963523,300,0.003,30.50968958
0.054033888,300,0.003,30.50754282
0.054069073,300,0.003,30.50646945
0.054130649,300,0.003,30.50459103
0.054183432,300,0.003,30.50298097
0.054209824,300,0.003,30.50217593
0.054271409,300,0.003,30.50029752
0.054324199,300,0.003,30.49868746
0.054359394,300,0.003,30.49761408
0.054420988,300,0.003,30.49573567
0.054456186,300,0.003,30.49466229
0.054526586,300,0.003,30.49251553
0.05458819,300,0.003,30.49063712
0.054623394,300,0.003,30.48956375
0.054676203,300,0.003,30.48795368
0.054737816,300,0.003,30.48607527
0.054764223,300,0.003,30.48527023
0.054817039,300,0.003,30.48366017
0.054869858,300,0.003,30.4820501
0.054905072,300,0.003,30.48097672
0.0549667,300,0.003,30.47909831
0.055028331,300,0.003,30.4772199
0.055063551,300,0.003,30.47614652
0.055125188,300,0.003,30.47426811
0.055151605,300,0.003,30.47346308
0.055204442,300,0.003,30.40407921
0.055266088,300,0.003,30.40220498
0.055292509,300,0.003,30.40140174
0.05535416,300,0.003,30.3995275
0.055415815,300,0.003,30.39765327
0.055451049,300,0.003,30.39658228
0.055521519,300,0.003,30.3944403
0.055583185,300,0.003,30.39256607
0.055609614,300,0.003,30.39176282
0.055671285,300,0.003,30.38988859
0.055724149,300,0.003,30.3882821
0.055759393,300,0.003,30.38721111
0.055812261,300,0.003,30.38560463
0.055838697,300,0.003,30.38480139
0.055900382,300,0.003,30.38292715
0.055962071,300,0.003,30.38105292
0.055997323,300,0.003,30.37998193
0.056059018,300,0.003,30.30851079
0.056120717,300,0.003,30.30664085
0.056147161,300,0.003,30.30583945
0.056208865,300,0.003,30.30396951
0.056261757,300,0.003,30.30236671
0.056288204,300,0.003,30.3015653
0.056349917,300,0.003,30.29969536
0.056385183,300,0.003,30.29862683
0.056446902,300,0.003,30.29675689
0.056517443,300,0.003,30.22505481
0.056552715,300,0.003,30.22398873
0.056614444,300,0.003,30.22212308
0.056667358,300,0.003,30.22052396
0.056702635,300,0.003,30.21945787
0.056755554,300,0.003,30.21785875
0.056808475,300,0.003,30.21625962
0.056834937,300,0.003,30.21546006
0.056896683,300,0.003,30.21359442
0.056958434,300,0.003,30.21172877
0.056993722,300,0.003,30.21066269
0.057055478,300,0.003,30.20879704
0.057090769,300,0.003,30.20773096
0.057143708,300,0.003,30.20613183
0.057205474,300,0.003,30.20426619
0.057231946,300,0.003,30.20346663
0.057284892,300,0.003,30.2018675
0.057346667,300,0.003,30.20000186
0.057381968,300,0.003,30.19893577
0.057443749,300,0.003,30.19707013
0.05751436,300,0.003,30.19493796
0.057549667,300,0.003,30.19387188
0.057611458,300,0.003,30.19200623
0.057664424,300,0.003,30.19040711
0.057690909,300,0.003,30.18960755
0.057743879,300,0.003,30.18800842
0.057779195,300,0.003,30.18694234
0.057841,300,0.003,30.18507669
0.057893978,300,0.003,30.18347757
0.057929299,300,0.003,30.18241149
0.057991113,300,0.003,30.18054584
0.058061763,300,0.003,30.17841367
0.058088258,300,0.003,30.17761411
0.05814125,300,0.003,30.10656285
0.058203077,300,0.003,30.1047015
0.058229576,300,0.003,30.10390378
0.058282575,300,0.003,30.10230833
0.058317909,300,0.003,30.1012447
0.058379748,300,0.003,30.09938335
0.058450425,300,0.003,30.09725609
0.058485765,300,0.003,30.09619246
0.058547614,300,0.003,30.09433111
0.058609466,300,0.003,30.09246976
0.058635975,300,0.003,30.09167204
0.058697833,300,0.003,30.08981069
0.058750858,300,0.003,30.08821524
0.058777371,300,0.003,30.08741752
0.058839237,300,0.003,30.08555617
0.058901108,300,0.003,30.08369482
0.058927625,300,0.003,30.0828971
0.058998341,300,0.003,30.08076984
0.059033701,300,0.003,30.01219144
0.059086742,300,0.003,30.01059957
0.059148628,300,0.003,30.0087424
0.059175152,300,0.003,30.00794647
0.059228201,300,0.003,30.0063546
0.059290096,300,0.003,30.00449743
0.059325466,300,0.003,30.00343619
0.059387367,300,0.003,30.00157901
0.059449271,300,0.003,29.99972184
0.059484647,300,0.003,29.9986606
0.059546557,300,0.003,29.99680343
0.059581936,300,0.003,29.99574218
0.059635007,300,0.003,29.99415032
0.059688081,300,0.003,29.99255846
0.059723465,300,0.003,29.99149721
0.059776544,300,0.003,29.9205667
0.059838473,300,0.003,29.91871382
0.059865015,300,0.003,29.91791973
0.059935797,300,0.003,29.91580215
0.059997735,300,0.003,29.91394927
0.06003313,300,0.003,29.84356961
0.060086225,300,0.003,29.84198511
0.060148173,300,0.003,29.84013653
0.060183573,300,0.003,29.83908019
0.060236676,300,0.003,29.83749569
0.060263229,300,0.003,29.83670344
0.060325187,300,0.003,29.83485485
0.060431411,300,0.003,29.83168585
0.060502233,300,0.003,29.82957318
0.060537646,300,0.003,29.82851684
0.060590768,300,0.003,29.82693234
0.060652747,300,0.003,29.82508376
0.060679311,300,0.003,29.82429151
0.06073244,300,0.003,29.822707
0.060759006,300,0.003,29.82191475
0.060820995,300,0.003,29.82006617
0.060882989,300,0.003,29.81821758
0.060918415,300,0.003,29.81716125
0.060980414,300,0.003,29.81531266
0.061042417,300,0.003,29.81346407
0.06107785,300,0.003,29.88165622
0.061131,300,0.003,29.81082324
0.061193012,300,0.003,29.80897465
0.06121959,300,0.003,29.8081824
0.061272748,300,0.003,29.8065979
0.06133477,300,0.003,29.80474931
0.061370212,300,0.003,29.80369298
0.06143224,300,0.003,29.80184439
0.061467685,300,0.003,29.80078806
0.061529719,300,0.003,29.79893947
0.061591756,300,0.003,29.79709088
0.061618345,300,0.003,29.79629863
0.061671524,300,0.003,29.79471413
0.06173357,300,0.003,29.79286555
0.061760162,300,0.003,29.79207329
0.061822214,300,0.003,29.79022471
0.061884269,300,0.003,29.71918346
0.061919731,300,0.003,29.71812958
0.061981792,300,0.003,29.71628529
0.062043858,300,0.003,29.714441
0.062070458,300,0.003,29.71365059
0.062132529,300,0.003,29.71180629
0.062159132,300,0.003,29.71101588
0.06221234,300,0.003,29.70943506
0.062274419,300,0.003,29.70759077
0.062309895,300,0.003,29.70653689
0.062371981,300,0.003,29.7046926
0.062442941,300,0.003,29.70258483
0.062478422,300,0.003,29.63237939
0.062540518,300,0.003,29.63053939
0.062593747,300,0.003,29.62896225
0.062629234,300,0.003,29.62791082
0.062682467,300,0.003,29.62633368
0.062735703,300,0.003,29.55749125
0.062762322,300,0.003,29.55670447
0.062824435,300,0.003,29.55486865
0.062851057,300,0.003,29.55408187
0.062922051,300,0.003,29.55198379
0.062984174,300,0.003,29.55014797
0.063019675,300,0.003,29.54909893
0.063072929,300,0.003,29.54752537
0.063135062,300,0.003,29.47658337
0.063161692,300,0.003,29.47579843
0.06322383,300,0.003,29.54306695
0.063277095,300,0.003,29.54149339
0.063312606,300,0.003,29.54044434
0.063374754,300,0.003,29.53860852
0.063445785,300,0.003,29.53651044
0.063481302,300,0.003,29.5354614
0.063543461,300,0.003,29.53362558
0.063570101,300,0.003,29.5328388
0.063632265,300,0.003,29.53100298
0.063685552,300,0.003,29.52942942
0.063712196,300,0.003,29.52864264
0.063765487,300,0.003,29.52706908
0.063827663,300,0.003,29.52523326
0.063863194,300,0.003,29.52418422
0.063925376,300,0.003,29.5223484
0.063987562,300,0.003,29.52051258
0.064023098,300,0.003,29.51946354
0.064076406,300,0.003,29.51788998
0.064138601,300,0.003,29.44701731
0.064165257,300,0.003,29.44623237
0.064227458,300,0.003,29.44440084
0.064254117,300,0.003,29.4436159
0.064316324,300,0.003,29.44178438
0.064378534,300,0.003,29.43995285
0.064414084,300,0.003,29.43890626
0.064485189,300,0.003,29.43681309
0.06454741,300,0.003,29.43498156
0.064574077,300,0.003,29.43419662
0.064636304,300,0.003,29.4323651
0.064689644,300,0.003,29.43079522
0.064716315,300,0.003,29.43001028
0.06477855,300,0.003,29.42817875
0.064805223,300,0.003,29.42739381
0.064867464,300,0.003,29.42556229
0.064929709,300,0.003,29.3547485
0.064965279,300,0.003,29.35370437
0.06502753,300,0.003,29.35187713
0.065089784,300,0.003,29.3500499
0.065116466,300,0.003,29.3492668
0.065169831,300,0.003,29.3477006
0.065232095,300,0.003,29.34587337
0.06525878,300,0.003,29.34509027
0.065329945,300,0.003,29.34300201
0.065392219,300,0.003,29.34117477
0.065427805,300,0.003,29.34013064
0.065490085,300,0.003,29.33830341
0.065525675,300,0.003,29.33725928
0.06558796,300,0.003,29.33543204
0.065641351,300,0.003,29.33386584
0.065668048,300,0.003,29.33308274
0.065721443,300,0.003,29.33151655
0.065783741,300,0.003,29.32968931
0.065810441,300,0.003,29.25998468
0.065872744,300,0.003,29.25816174
0.065935051,300,0.003,29.2563388
0.065970657,300,0.003,29.25529713
0.066032971,300,0.003,29.25347419
0.066086385,300,0.003,29.25191167
0.066121996,300,0.003,29.25086999
0.066175416,300,0.003,29.24930747
0.066202126,300,0.003,29.24852621
0.066264454,300,0.003,29.24670327
0.066326786,300,0.003,29.17599438
0.066362406,300,0.003,29.17495515
0.066424743,300,0.003,29.17313651
0.066495991,300,0.003,29.17105806
0.066531617,300,0.003,29.17001883
0.066593965,300,0.003,29.16820019
0.06664741,300,0.003,29.16664135
0.066674133,300,0.003,29.16586193
0.066727582,300,0.003,29.16430309
0.066763216,300,0.003,29.16326387
0.06681667,300,0.003,29.16170503
0.066879036,300,0.003,29.15988639
0.066914675,300,0.003,29.15884716
0.066985958,300,0.003,29.15676871
0.067039424,300,0.003,29.15520987
0.067075069,300,0.003,29.15417065
0.067128539,300,0.003,29.15261181
0.067190925,300,0.003,29.15079316
0.067217662,300,0.003,29.15001374
0.06727114,300,0.003,29.14845491
0.067342448,300,0.003,29.14637645
0.067378104,300,0.003,29.14533723
0.067440506,300,0.003,29.14351858
0.067476165,300,0.003,29.14247936
0.067538572,300,0.003,29.14066071
0.067600983,300,0.003,29.13884207
0.067627732,300,0.003,29.13806265
0.067681232,300,0.003,29.13650381
0.067734735,300,0.003,29.13494497
0.067770405,300,0.003,29.13390575
0.06783283,300,0.003,29.13208711
0.067886341,300,0.003,29.06360854
0.067922016,300,0.003,29.0625717
0.067993371,300,0.003,29.06049803
0.068055811,300,0.003,29.05868356
0.068082572,300,0.003,29.05790593
0.068136096,300,0.003,29.05635067
0.068162859,300,0.003,29.05557305
0.068225309,300,0.003,29.05375858
0.068278841,300,0.003,29.05220332
0.06831453,300,0.003,29.05116648
0.068385913,300,0.003,29.04909281
0.068448377,300,0.003,29.04727834
0.068484072,300,0.003,29.0462415
0.068546543,300,0.003,29.04442704
0.068600091,300,0.003,29.04287178
0.068635792,300,0.003,29.04183494
0.068689346,300,0.003,29.04027968
0.068716124,300,0.003,29.03950206
0.068778609,300,0.003,28.96897032
0.068841097,300,0.003,28.96716015
0.068867879,300,0.003,28.96638436
0.068939301,300,0.003,28.96431559
0.0690018,300,0.003,28.96250542
0.069028586,300,0.003,28.89302954
0.069091091,300,0.003,28.89122366
0.069153599,300,0.003,28.88941779
0.069180389,300,0.003,28.88864384
0.069233972,300,0.003,28.88709594
0.069296489,300,0.003,28.81660838
0.069332215,300,0.003,28.8155789
0.069394738,300,0.003,28.81377731
0.069421535,300,0.003,28.81300521
0.06950193,300,0.003,28.81068888
0.06955553,300,0.003,28.80914467
0.069591265,300,0.003,28.80811519
0.06964487,300,0.003,28.80657097
0.069698478,300,0.003,28.80502676
0.069725282,300,0.003,28.80425465
0.06978783,300,0.003,28.80245307
0.069850382,300,0.003,28.86929514
0.069877191,300,0.003,28.86852119
0.069948685,300,0.003,28.86645733
0.069984434,300,0.003,28.8654254
0.070046998,300,0.003,28.86361952
0.070100628,300,0.003,28.86207162
0.070136382,300,0.003,28.86103969
0.070190016,300,0.003,28.85949179
0.070252593,300,0.003,28.85768591
0.070270473,300,0.003,28.85716995
0.070341995,300,0.003,28.85510609
0.070404582,300,0.003,28.85330021
0.070440347,300,0.003,28.85226828
0.070511882,300,0.003,28.78160615
0.070574479,300,0.003,28.77980457
0.070601307,300,0.003,28.77903246
0.070654966,300,0.003,28.77748825
0.070681797,300,0.003,28.77671614
0.07073546,300,0.003,28.77517192
0.070798071,300,0.003,28.77337034
0.070824906,300,0.003,28.77259823
0.070896468,300,0.003,28.77053928
0.070959089,300,0.003,28.76873769
0.070985928,300,0.003,28.76796558
0.071048554,300,0.003,28.766164
0.071111185,300,0.003,28.76436241
0.071138028,300,0.003,28.7635903
0.071200664,300,0.003,28.76178872
0.071254355,300,0.003,28.7602445
0.071290151,300,0.003,28.6925227
0.071352797,300,0.003,28.69072529
0.071388596,300,0.003,28.6896982
0.071460199,300,0.003,28.68764402
0.071522855,300,0.003,28.68584661
0.071549709,300,0.003,28.6850763
0.071612371,300,0.003,28.68327889
0.071666084,300,0.003,28.68173825
0.071692942,300,0.003,28.68096794
0.07174666,300,0.003,28.6794273
0.071809334,300,0.003,28.67762989
0.07184515,300,0.003,28.67660281
0.07190783,300,0.003,28.6748054
0.071934694,300,0.003,28.67403508
0.072006336,300,0.003,28.6719809
0.072069027,300,0.003,28.67018349
0.072095895,300,0.003,28.66941318
0.072158591,300,0.003,28.66761577
0.072212334,300,0.003,28.59759342
0.072248164,300,0.003,28.59656879
0.072301912,300,0.003,28.59503183
0.072364621,300,0.003,28.59323872
0.072400456,300,0.003,28.59221408
0.072472131,300,0.003,28.59016481
0.072534851,300,0.003,28.5883717
0.072570693,300,0.003,28.58734706
0.072624458,300,0.003,28.58581011
0.072651341,300,0.003,28.51658997
0.07270511,300,0.003,28.5150567
0.072767845,300,0.003,28.51326788
0.072794732,300,0.003,28.51250124
0.072857472,300,0.003,28.51071242
0.072920216,300,0.003,28.5089236
0.072956072,300,0.003,28.50790142
0.073018822,300,0.003,28.5061126
0.073081576,300,0.003,28.50432378
0.073108472,300,0.003,28.50355715
0.073171232,300,0.003,28.50176833
0.07319813,300,0.003,28.50100169
0.073251928,300,0.003,28.49946842
0.073314697,300,0.003,28.4976796
0.073350567,300,0.003,28.49665742
0.07342231,300,0.003,28.49461305
0.073485089,300,0.003,28.49282423
0.073520965,300,0.003,28.49180205
0.073583751,300,0.003,28.49001323
0.07363757,300,0.003,28.48847996
0.073664481,300,0.003,28.48771332
0.073727275,300,0.003,28.4859245
0.073781103,300,0.003,28.48439123
0.073816989,300,0.003,28.48336904
0.073870821,300,0.003,28.48183577
0.07390671,300,0.003,28.48081359
0.07396952,300,0.003,28.47902477
0.074032334,300,0.003,28.40887876
0.074068229,300,0.003,28.40785903
0.074122075,300,0.003,28.40632944
0.074184898,300,0.003,28.40454491
0.074211824,300,0.003,28.40378012
0.074265677,300,0.003,28.40225052
0.074337486,300,0.003,28.40021106
0.074364415,300,0.003,28.39944627
0.074436231,300,0.003,28.39740681
0.074508052,300,0.003,28.39536735
0.074534986,300,0.003,28.39460256
0.074597836,300,0.003,28.39281803
0.074624772,300,0.003,28.39205323
0.074687627,300,0.003,28.39026871
0.074741506,300,0.003,28.38873912
0.074768447,300,0.003,28.38797432
0.07482233,300,0.003,28.38644473
0.074885197,300,0.003,28.3846602
0.074921123,300,0.003,28.31534401
0.074983997,300,0.003,28.31356378
0.075046874,300,0.003,28.31178355
0.075082806,300,0.003,28.31076627
0.075136706,300,0.003,28.30924036
0.075199593,300,0.003,28.30746013
0.075226546,300,0.003,28.30669717
0.075280454,300,0.003,28.30517126
0.075316394,300,0.003,28.30415398
0.075379293,300,0.003,28.30237375
0.075451182,300,0.003,28.3003392
0.075478141,300,0.003,28.23316264
0.075550037,300,0.003,28.23113286
0.07561295,300,0.003,28.22935681
0.075639914,300,0.003,28.22859564
0.075693844,300,0.003,28.22707331
0.075756767,300,0.003,28.22529726
0.075783734,300,0.003,28.22453609
0.075837672,300,0.003,28.15477987
0.075873633,300,0.003,28.15376743
0.075936566,300,0.003,28.15199567
0.076008495,300,0.003,28.1499708
0.07603547,300,0.003,28.14921148
0.076098413,300,0.003,28.14743972
0.076161361,300,0.003,28.14566796
0.07618834,300,0.003,28.14490863
0.076242299,300,0.003,28.14338998
0.076305256,300,0.003,28.14161822
0.076332239,300,0.003,28.1408589
0.076404196,300,0.003,28.13883403
0.076431182,300,0.003,28.1380747
0.076503146,300,0.003,28.13604984
0.076575116,300,0.003,28.13402497
0.076602106,300,0.003,28.13326564
0.076665085,300,0.003,28.19967134
0.07671907,300,0.003,28.19814901
0.076746064,300,0.003,28.19738784
0.076800054,300,0.003,28.19586551
0.076863046,300,0.003,28.19408946
0.076899043,300,0.003,28.19307457
0.076962041,300,0.003,28.19129852
0.077025043,300,0.003,28.18952246
0.077061046,300,0.003,28.18850758
0.077124054,300,0.003,28.18673152
0.077151059,300,0.003,28.18597036
0.077205071,300,0.003,28.18444803
0.077259086,300,0.003,28.11478872
0.077295097,300,0.003,28.11377629
0.07735812,300,0.003,28.11200453
0.077421147,300,0.003,28.11023277
0.077457164,300,0.003,28.10922033
0.077520197,300,0.003,28.10744857
0.077583235,300,0.003,28.10567681
0.077619258,300,0.003,28.10466438
0.077673295,300,0.003,28.10314573
0.077727335,300,0.003,28.10162708
0.077763363,300,0.003,28.10061464
0.077817408,300,0.003,28.09909599
0.077844431,300,0.003,28.09833667
0.077916497,300,0.003,28.0963118
0.07797956,300,0.003,28.09454004
0.078015597,300,0.003,28.0935276
0.078078665,300,0.003,28.09175584
0.078141738,300,0.003,28.08998408
0.07816877,300,0.003,28.08922476
0.078222837,300,0.003,28.01963477
0.078276907,300,0.003,28.0181198
0.078312955,300,0.003,28.01710982
0.078376042,300,0.003,28.01534235
0.078412093,300,0.003,28.01433237
0.078475187,300,0.003,28.01256491
0.078547299,300,0.003,28.01054495
0.078574342,300,0.003,28.00978746
0.078637446,300,0.003,28.00801999
0.078700553,300,0.003,28.00625253
0.078727601,300,0.003,28.00549504
0.078781698,300,0.003,28.00398007
0.078844814,300,0.003,28.00221261
0.078871866,300,0.003,28.00145512
0.078934988,300,0.003,27.99968766
0.078998115,300,0.003,27.9299016
0.079034189,300,0.003,27.92889408
0.079097321,300,0.003,27.92713091
0.079133399,300,0.003,27.92612338
0.079187518,300,0.003,27.92461209
0.07924164,300,0.003,27.9231008
0.079277723,300,0.003,27.92209327
0.079331849,300,0.003,27.92058198
0.079395001,300,0.003,27.85082722
0.079431089,300,0.003,27.84982214
0.079494247,300,0.003,27.84806326
0.079566432,300,0.003,27.84605312
0.079593503,300,0.003,27.84529931
0.079656671,300,0.003,27.84354044
0.079710818,300,0.003,27.84203283
0.079737893,300,0.003,27.84127902
0.07980107,300,0.003,27.83952014
0.079828147,300,0.003,27.83876634
0.079882304,300,0.003,27.83725873
0.07994549,300,0.003,27.83549985
0.079981598,300,0.003,27.83449478
0.080044791,300,0.003,27.8327359
0.080117016,300,0.003,27.83072575
0.080144102,300,0.003,27.82997195
